Price,Price,Close,High,Low,Open,Volume
Ticker,VTI,VTI,VTI,VTI,VTI,VTI
Ticker,VTI,VTI,VTI,VTI,VTI,VTI
Date,,,,,,
2001-06-15 00:00:00,36.23029327392578,55.665000915527344,56.005001068115234,55.17499923706055,55.42499923706055,1067400
2001-06-18 00:00:00,35.99923324584961,55.310001373291016,55.915000915527344,55.310001373291016,55.814998626708984,282600
2001-06-19 00:00:00,36.10011291503906,55.46500015258789,56.165000915527344,55.23500061035156,56.150001525878906,1777600
2001-06-20 00:00:00,36.480873107910156,56.04999923706055,56.07500076293945,55.375,55.375,476000
2001-06-21 00:00:00,36.77378845214844,56.5,56.724998474121094,55.875,56.0,240400
2001-06-22 00:00:00,36.53944778442383,56.13999938964844,56.45000076293945,55.875,56.45000076293945,180600
2001-06-25 00:00:00,36.30455780029297,55.63999938964844,56.189998626708984,55.38999938964844,56.099998474121094,30400
2001-06-26 00:00:00,36.20993423461914,55.494998931884766,55.775001525878906,55.029998779296875,55.04999923706055,146600
2001-06-27 00:00:00,36.21322250366211,55.5,55.84000015258789,55.23500061035156,55.599998474121094,114000
2001-06-28 00:00:00,36.656890869140625,56.18000030517578,56.689998626708984,55.900001525878906,55.900001525878906,357400
2001-06-29 00:00:00,36.86571502685547,56.5,56.810001373291016,55.95500183105469,56.025001525878906,215000
2001-07-02 00:00:00,36.96357727050781,56.650001525878906,56.970001220703125,56.29999923706055,56.29999923706055,290000
2001-07-03 00:00:00,36.943992614746094,56.619998931884766,56.67499923706055,56.415000915527344,56.57500076293945,56800
2001-07-05 00:00:00,36.52313232421875,55.974998474121094,56.470001220703125,55.974998474121094,56.44499969482422,627600
2001-07-06 00:00:00,35.56072235107422,54.5,55.540000915527344,54.5,55.5,777000
2001-07-09 00:00:00,35.789085388183594,54.849998474121094,55.099998474121094,54.650001525878906,54.71500015258789,850000
2001-07-10 00:00:00,35.316036224365234,54.125,55.154998779296875,54.125,55.130001068115234,218000
2001-07-11 00:00:00,35.361717224121094,54.19499969482422,54.2599983215332,53.630001068115234,54.224998474121094,47200
2001-07-12 00:00:00,36.200164794921875,55.47999954223633,55.54499816894531,54.720001220703125,54.724998474121094,64800
2001-07-13 00:00:00,36.37306594848633,55.744998931884766,55.869998931884766,55.150001525878906,55.20000076293945,430000
2001-07-16 00:00:00,35.952213287353516,55.099998474121094,55.775001525878906,55.040000915527344,55.775001525878906,46400
2001-07-17 00:00:00,36.376338958740234,55.75,55.75,54.869998931884766,55.0,183400
2001-07-18 00:00:00,35.997894287109375,55.16999816894531,55.54499816894531,54.95500183105469,55.275001525878906,54400
2001-07-19 00:00:00,36.200164794921875,55.47999954223633,56.119998931884766,55.25,55.875,18600
2001-07-20 00:00:00,36.20342254638672,55.48500061035156,55.64500045776367,55.25,55.5,11600
2001-07-23 00:00:00,35.5770149230957,54.525001525878906,55.69499969482422,54.525001525878906,55.625,52000
2001-07-24 00:00:00,35.084407806396484,53.77000045776367,54.52000045776367,53.400001525878906,54.334999084472656,102400
2001-07-25 00:00:00,35.52810287475586,54.45000076293945,54.470001220703125,53.72999954223633,53.849998474121094,519200
2001-07-26 00:00:00,35.98158645629883,55.14500045776367,55.14500045776367,54.19499969482422,54.34000015258789,65000
2001-07-27 00:00:00,36.043548583984375,55.2400016784668,55.41999816894531,54.869998931884766,55.185001373291016,208000
2001-07-30 00:00:00,36.014183044433594,55.19499969482422,55.400001525878906,54.95500183105469,55.400001525878906,25600
2001-07-31 00:00:00,36.16098403930664,55.41999816894531,55.91999816894531,55.20500183105469,55.25,119200
2001-08-01 00:00:00,36.31760025024414,55.65999984741211,55.970001220703125,55.474998474121094,55.599998474121094,237400
2001-08-02 00:00:00,36.43180847167969,55.834999084472656,56.20000076293945,55.625,56.17499923706055,62200
2001-08-03 00:00:00,36.30455780029297,55.63999938964844,55.79999923706055,55.27000045776367,55.79999923706055,17600
2001-08-06 00:00:00,35.88697052001953,55.0,55.599998474121094,54.90999984741211,55.599998474121094,30400
2001-08-07 00:00:00,35.952213287353516,55.099998474121094,55.16999816894531,54.900001525878906,54.95000076293945,29200
2001-08-08 00:00:00,35.29973602294922,54.099998474121094,55.220001220703125,54.04999923706055,54.92499923706055,54400
2001-08-09 00:00:00,35.40412139892578,54.2599983215332,54.2599983215332,53.80500030517578,54.04499816894531,56200
2001-08-10 00:00:00,35.54767608642578,54.47999954223633,54.625,53.57500076293945,54.29999923706055,114200
2001-08-13 00:00:00,35.60966873168945,54.57500076293945,54.72999954223633,54.36000061035156,54.619998931884766,34200
2001-08-14 00:00:00,35.53136444091797,54.45500183105469,54.95000076293945,54.35499954223633,54.775001525878906,38600
2001-08-15 00:00:00,35.22468185424805,53.98500061035156,54.69499969482422,53.98500061035156,54.69499969482422,49800
2001-08-16 00:00:00,35.33234786987305,54.150001525878906,54.150001525878906,53.54999923706055,53.94499969482422,42800
2001-08-17 00:00:00,34.79405975341797,53.32500076293945,53.900001525878906,53.16999816894531,53.86000061035156,84600
2001-08-20 00:00:00,35.038734436035156,53.70000076293945,53.724998474121094,53.349998474121094,53.375,71800
2001-08-21 00:00:00,34.549346923828125,52.95000076293945,54.150001525878906,52.95000076293945,53.79999923706055,69800
2001-08-22 00:00:00,34.86909103393555,53.439998626708984,53.57500076293945,52.86000061035156,53.290000915527344,326800
2001-08-23 00:00:00,34.82339859008789,53.369998931884766,53.53499984741211,53.25,53.45000076293945,31000
2001-08-24 00:00:00,35.4596061706543,54.345001220703125,54.345001220703125,53.404998779296875,53.5,52400
2001-08-27 00:00:00,35.33234786987305,54.150001525878906,54.349998474121094,54.0,54.20000076293945,75600
2001-08-28 00:00:00,34.74184799194336,53.244998931884766,54.07500076293945,53.244998931884766,54.07500076293945,61600
2001-08-29 00:00:00,34.41559600830078,52.744998931884766,53.474998474121094,52.650001525878906,53.474998474121094,90000
2001-08-30 00:00:00,33.90011978149414,51.95500183105469,52.81999969482422,51.70500183105469,52.625,111800
2001-08-31 00:00:00,34.043663024902344,52.17499923706055,52.560001373291016,51.915000915527344,52.07500076293945,69800
2001-09-04 00:00:00,33.86424255371094,51.900001525878906,53.03499984741211,51.900001525878906,52.16999816894531,71600
2001-09-05 00:00:00,33.8152961730957,51.82500076293945,52.060001373291016,51.2599983215332,51.92499923706055,45800
